meta_bat_volt,meta_needs_review,meta_station_id,meta_station_name,meta_version,date_datetime,date_doy,date_hour,date_year,dwpt,dwptF,eto_azmet,eto_azmet_in,heatstress_cottonC,heatstress_cottonF,precip_total,precip_total_in,relative_humidity,sol_rad_total,sol_rad_total_ly,temp_airC,temp_airF,temp_soil_10cmC,temp_soil_10cmF,temp_soil_50cmC,temp_soil_50cmF,vp_actual,vp_deficit,wind_2min_spd_max_mph,wind_2min_spd_max_mps,wind_2min_spd_mean_mph,wind_2min_spd_mean_mps,wind_2min_timestamp,wind_2min_vector_dir,wind_spd_max_mph,wind_spd_max_mps,wind_spd_mph,wind_spd_mps,wind_vector_dir,wind_vector_dir_stand_dev,wind_vector_magnitude,wind_vector_magnitude_mph
12.82,0,az15,Phoenix Encanto,1,2023-07-01T23:59:59Z,182,2400,2023,6.7,44,0.1,0,28.2,82.8,0,0,21,0,0,32.2,90,26.8,80.2,25.9,78.6,0.98,3.87,1.8,0.8,0.7,0.3,2023-07-01T23:04:10-07:00,286,3.1,1.4,0.7,0.3,265,38,0.1,0.2
12.78,0,az15,Phoenix Encanto,1,2023-07-02T01:00:00Z,183,0100,2023,11.2,52.1,0,0,24,75.2,0,0,37,0,0,27.3,81.1,26.3,79.3,25.9,78.6,1.33,2.31,0.9,0.4,0,0,2023-07-02T00:29:30-07:00,48,2,0.9,0,0,61,4,0,0
12.76,0,az15,Phoenix Encanto,1,2023-07-02T02:00:00Z,183,0200,2023,9.5,49.1,0,0,23.9,75.1,0,0,33,0,0,27.5,81.5,25.8,78.4,26,78.8,1.19,2.47,2,0.9,0.2,0.1,2023-07-02T01:58:10-07:00,3,2.5,1.1,0.2,0.1,4,2,0.1,0.2
12.73,0,az15,Phoenix Encanto,2,2023-07-02T03:00:00Z,183,0300,2023,8.6,47.5,0,0,23.6,74.4,0,0,31,0,0,27.3,81.1,25.4,77.7,26,78.8,1.12,2.51,1.3,0.6,0,0,2023-07-02T02:59:40-07:00,24,1.8,0.8,0.2,0.1,12,10,0,0
12.69,0,az15,Phoenix Encanto,2,2023-07-02T04:00:00Z,183,0400,2023,9,48.2,0,0,22.1,71.8,0,0,35,0,0,25.8,78.4,24.9,76.8,26,78.8,1.15,2.19,2,0.9,0.4,0.2,2023-07-02T03:02:50-07:00,21,2.2,1,0.4,0.2,90,30,0.1,0.2
12.66,0,az15,Phoenix Encanto,1,2023-07-02T05:00:00Z,183,0500,2023,10,50,0,0,21,69.7,0,0,40,0,0,24.5,76.1,24.5,76.1,26,78.8,1.23,1.84,1.8,0.8,0.2,0.1,2023-07-02T04:14:40-07:00,1,2.2,1,0.2,0.1,10,20,0,0
12.65,0,az15,Phoenix Encanto,1,2023-07-02T06:00:00Z,183,0600,2023,9.1,48.5,0,0,22.3,72.1,0,0,38,0.06,1.43,24.5,76.1,24.2,75.6,26,78.8,1.16,1.93,2,0.9,0.2,0.1,2023-07-02T05:57:10-07:00,59,2.2,1,0.4,0.2,56,10,0.1,0.2
12.66,0,az15,Phoenix Encanto,1,2023-07-02T07:00:00Z,183,0700,2023,9.1,48.5,0.1,0,24.9,76.9,0,0,30,0.52,12.43,28.2,82.8,24,75.2,26,78.8,1.16,2.66,2.2,1,0.4,0.2,2023-07-02T06:59:40-07:00,43,2.9,1.3,0.4,0.2,46,13,0.2,0.4
12.69,0,az15,Phoenix Encanto,1,2023-07-02T08:00:00Z,183,0800,2023,7.8,46.1,0.2,0.01,26.5,79.7,0,0,24,1.2,28.68,30.8,87.4,24.1,75.4,26,78.8,1.06,3.38,2.9,1.3,1.3,0.6,2023-07-02T07:17:50-07:00,82,4.9,2.2,1.3,0.6,89,19,0.5,1.1
12.9,0,az15,Phoenix Encanto,1,2023-07-02T09:00:00Z,183,0900,2023,6.8,44.3,0.4,0.02,28,82.4,0,0,19,1.89,45.17,33.4,92.1,24.9,76.8,26,78.8,0.99,4.15,2.9,1.3,1.3,0.6,2023-07-02T08:29:50-07:00,84,4,1.8,1.3,0.6,90,13,0.6,1.3
13.28,0,az15,Phoenix Encanto,1,2023-07-02T10:00:00Z,183,1000,2023,5.9,42.6,0.6,0.02,29.4,84.9,0,0,16,2.51,59.99,36,96.8,26.2,79.2,26,78.8,0.93,5,2.7,1.2,0.9,0.4,2023-07-02T09:54:10-07:00,55,3.6,1.6,0.9,0.4,70,19,0.4,0.9
13.36,0,az15,Phoenix Encanto,1,2023-07-02T11:00:00Z,183,1100,2023,4.6,40.3,0.8,0.03,30,86,0,0,13,3.01,71.94,37.4,99.3,27.7,81.9,26,78.8,0.85,5.56,6,2.7,2.2,1,2023-07-02T10:58:10-07:00,244,8.1,3.6,2.2,1,194,37,0.8,1.8
13.44,0,az15,Phoenix Encanto,1,2023-07-02T12:00:00Z,183,1200,2023,4.5,40,0.9,0.04,30.4,86.7,0,0,13,3.34,79.83,38.2,100.8,29,84.2,26,78.8,0.84,5.84,7.4,3.3,4.5,2,2023-07-02T11:11:40-07:00,250,9.6,4.3,4.7,2.1,239,40,1.6,3.6
13.54,0,az15,Phoenix Encanto,1,2023-07-02T13:00:00Z,183,1300,2023,3.2,37.8,1,0.04,30.8,87.4,0,0,11,3.47,82.93,39.3,102.7,30.1,86.2,26,78.8,0.77,6.32,9.8,4.4,5.8,2.6,2023-07-02T12:56:30-07:00,252,11.9,5.3,5.8,2.6,235,29,2.3,5.1
13.54,0,az15,Phoenix Encanto,1,2023-07-02T14:00:00Z,183,1400,2023,3.2,37.8,1,0.04,31.2,88.2,0,0,10,3.38,80.78,40.3,104.5,30.8,87.4,25.9,78.6,0.77,6.71,11.2,5,6.5,2.9,2023-07-02T13:56:40-07:00,267,14.3,6.4,6.5,2.9,258,32,2.5,5.6
13.29,0,az15,Phoenix Encanto,1,2023-07-02T15:00:00Z,183,1500,2023,1.9,35.4,1,0.04,31.5,88.8,0,0,9,3.09,73.85,41.3,106.3,31.3,88.3,25.9,78.6,0.7,7.2,12.8,5.7,8.5,3.8,2023-07-02T14:39:40-07:00,275,15.7,7,8.5,3.8,255,25,3.5,7.8
13.04,0,az15,Phoenix Encanto,1,2023-07-02T16:00:00Z,183,1600,2023,1.5,34.7,0.8,0.03,31.8,89.2,0,0,8,2.61,62.38,42.1,107.8,31.5,88.7,25.9,78.6,0.68,7.57,11.4,5.1,8.1,3.6,2023-07-02T15:01:30-07:00,269,16.3,7.3,8.1,3.6,259,21,3.3,7.4
13.03,0,az15,Phoenix Encanto,1,2023-07-02T17:00:00Z,183,1700,2023,-0,32,0.7,0.03,31.8,89.3,0,0,7,2,47.8,42.5,108.5,31.5,88.7,25.9,78.6,0.61,7.82,13.9,6.2,8.7,3.9,2023-07-02T16:59:40-07:00,226,16.3,7.3,8.9,4,244,22,3.7,8.3
12.99,0,az15,Phoenix Encanto,1,2023-07-02T18:00:00Z,183,1800,2023,-0.5,31.1,0.5,0.02,31.8,89.2,0,0,7,1.31,31.31,42.4,108.3,31.1,88,25.9,78.6,0.59,7.78,13,5.8,9.2,4.1,2023-07-02T17:00:10-07:00,229,17,7.6,9.2,4.1,246,18,3.9,8.7
12.94,0,az15,Phoenix Encanto,1,2023-07-02T19:00:00Z,183,1900,2023,-0.5,31.1,0.3,0.01,31.7,89,0,0,7,0.59,14.1,42,107.6,30.4,86.7,25.9,78.6,0.59,7.6,11,4.9,8.5,3.8,2023-07-02T18:00:40-07:00,237,15,6.7,8.5,3.8,242,17,3.6,8.1
12.91,0,az15,Phoenix Encanto,1,2023-07-02T20:00:00Z,183,2000,2023,0.4,32.8,0.2,0.01,31.3,88.3,0,0,8,0.08,1.91,40.9,105.6,29.6,85.3,26,78.8,0.63,7.1,9.6,4.3,6.3,2.8,2023-07-02T19:15:50-07:00,244,11.6,5.2,6.3,2.8,246,17,2.7,6
12.88,0,az15,Phoenix Encanto,2,2023-07-02T21:00:00Z,183,2100,2023,2.3,36.1,0.1,0.01,34.3,93.8,0,0,10,0,0,38.9,102,28.9,84,26,78.8,0.72,6.24,7.2,3.2,4,1.8,2023-07-02T20:01:40-07:00,248,8.9,4,4,1.8,238,17,1.7,3.8
12.85,0,az15,Phoenix Encanto,1,2023-07-02T22:00:00Z,183,2200,2023,4.1,39.4,0.2,0.01,33.6,92.5,0,0,12,0,0,38,100.4,27.8,82,26,78.8,0.82,5.8,8.7,3.9,6,2.7,2023-07-02T21:16:40-07:00,246,11.2,5,6,2.7,244,17,2.6,5.8
12.83,0,az15,Phoenix Encanto,1,2023-07-02T23:00:00Z,183,2300,2023,7.3,45.1,0.2,0.01,33.3,91.9,0,0,16,0,0,37.2,99,27,80.6,26,78.8,1.02,5.34,8.7,3.9,6.5,2.9,2023-07-02T22:24:50-07:00,242,11.4,5.1,6.5,2.9,245,17,2.8,6.3
13.03,0,az19,Paloma,1,2023-07-01T19:00:00Z,182,1900,2023,16,60.8,0.2,0.01,30.8,87.5,0,0,30,0.63,15.06,36.4,97.5,39.3,102.7,31.2,88.2,1.82,4.27,5.8,2.6,4.3,1.9,2023-07-01T18:59:40-07:00,222,6.7,3,4.5,2,238,15,1.9,4.3
12.95,0,az19,Paloma,1,2023-07-01T20:00:00Z,182,2000,2023,12.2,53.9,0.1,0.01,27.9,82.2,0,0,30,0.11,2.63,32.2,90,39.2,102.6,31.3,88.3,1.42,3.38,6.7,3,4.7,2.1,2023-07-01T19:15:10-07:00,261,7.4,3.3,4.7,2.1,235,11,2,4.5
12.9,0,az19,Paloma,1,2023-07-01T21:00:00Z,182,2100,2023,9.1,48.5,0.1,0,25.2,77.4,0,0,29,0,0,28.9,84,38.7,101.7,31.3,88.3,1.16,2.82,6.3,2.8,5.6,2.5,2023-07-01T20:29:50-07:00,233,6.5,2.9,5.6,2.5,236,12,2.5,5.6
12.86,0,az19,Paloma,1,2023-07-01T22:00:00Z,182,2200,2023,8.5,47.3,0.1,0,24.2,75.6,0,0,29,0,0,28,82.4,38,100.4,31.4,88.5,1.11,2.67,6.7,3,5.4,2.4,2023-07-01T21:22:40-07:00,235,7.4,3.3,5.4,2.4,234,13,2.4,5.4
12.82,0,az19,Paloma,1,2023-07-01T23:00:00Z,182,2300,2023,6.8,44.3,0.1,0,23.4,74.1,0,0,27,0,0,27.4,81.3,37.2,99,31.4,88.5,0.99,2.67,6.9,3.1,5.1,2.3,2023-07-01T22:24:00-07:00,208,7.6,3.4,5.1,2.3,215,12,2.2,4.9
12.82,0,az19,Paloma,1,2023-07-01T23:59:59Z,182,2400,2023,5.1,41.2,0.1,0,22.7,72.9,0,0,25,0,0,26.9,80.4,36.4,97.5,31.5,88.7,0.88,2.67,6.9,3.1,5.6,2.5,2023-07-01T23:29:00-07:00,185,7.6,3.4,5.6,2.5,205,14,2.5,5.6
12.78,0,az19,Paloma,1,2023-07-02T01:00:00Z,183,0100,2023,6.4,43.5,0.1,0,21.1,70.1,0,0,30,0,0,25.2,77.4,35.7,96.3,31.6,88.9,0.96,2.24,5.8,2.6,4.5,2,2023-07-02T00:37:10-07:00,227,6.5,2.9,4.5,2,242,19,1.9,4.3
12.76,0,az19,Paloma,1,2023-07-02T02:00:00Z,183,0200,2023,7.7,45.8,0.1,0,21.5,70.7,0,0,32,0,0,25.4,77.7,35,95,31.6,88.9,1.05,2.19,6,2.7,2.5,1.1,2023-07-02T01:17:40-07:00,203,6.7,3,2.5,1.1,229,46,0.7,1.6
12.74,0,az19,Paloma,1,2023-07-02T03:00:00Z,183,0300,2023,8.2,46.8,0,0,20.4,68.7,0,0,36,0,0,24.2,75.6,34.4,93.9,31.7,89.1,1.09,1.94,3.8,1.7,1.1,0.5,2023-07-02T02:53:40-07:00,68,4.3,1.9,1.1,0.5,15,23,0.4,0.9
12.72,0,az19,Paloma,1,2023-07-02T04:00:00Z,183,0400,2023,8.8,47.8,0,0,19.7,67.4,0,0,39,0,0,23.4,74.1,33.8,92.8,31.7,89.1,1.13,1.76,3.4,1.5,0.9,0.4,2023-07-02T03:03:10-07:00,16,6,2.7,0.9,0.4,10,50,0,0
12.7,0,az19,Paloma,1,2023-07-02T05:00:00Z,183,0500,2023,9.4,48.9,0,0,18.4,65.1,0,0,45,0,0,22,71.6,33.2,91.8,31.8,89.2,1.18,1.47,4,1.8,1.3,0.6,2023-07-02T04:22:20-07:00,193,4.3,1.9,1.3,0.6,208,20,0.5,1.1
12.69,0,az19,Paloma,1,2023-07-02T06:00:00Z,183,0600,2023,8.5,47.3,0,0,20.6,69,0,0,41,0.06,1.43,22.3,72.1,32.7,90.9,31.8,89.2,1.11,1.59,2.5,1.1,0.7,0.3,2023-07-02T05:19:00-07:00,162,2.7,1.2,0.7,0.3,130,21,0.3,0.7
12.78,0,az19,Paloma,1,2023-07-02T07:00:00Z,183,0700,2023,9.5,49.1,0.1,0,22.6,72.7,0,0,38,0.51,12.19,24.9,76.8,32.2,90,31.8,89.2,1.19,1.96,2.9,1.3,1.1,0.5,2023-07-02T06:36:20-07:00,115,3.6,1.6,1.3,0.6,98,20,0.5,1.1
13.1,0,az19,Paloma,1,2023-07-02T08:00:00Z,183,0800,2023,11.2,52.1,0.2,0.01,25.2,77.4,0,0,35,1.2,28.68,28.3,82.9,31.8,89.2,31.8,89.2,1.33,2.51,3.4,1.5,2.2,1,2023-07-02T07:09:30-07:00,79,3.6,1.6,2,0.9,81,11,0.9,2
13.51,0,az19,Paloma,1,2023-07-02T09:00:00Z,183,0900,2023,13.3,56,0.4,0.02,27.7,81.8,0,0,33,1.92,45.89,31.6,88.9,31.7,89.1,31.7,89.1,1.53,3.11,3.8,1.7,1.3,0.6,2023-07-02T09:00:00-07:00,266,4.5,2,1.3,0.6,266,35,0.5,1.1
13.77,0,az19,Paloma,1,2023-07-02T10:00:00Z,183,1000,2023,9.5,49.1,0.7,0.03,29.5,85.1,0,0,21,2.55,60.95,35.6,96.1,32,89.6,31.7,89.1,1.19,4.63,8.9,4,4.9,2.2,2023-07-02T09:58:10-07:00,247,11,4.9,4.9,2.2,250,21,2,4.5
13.65,0,az19,Paloma,1,2023-07-02T11:00:00Z,183,1100,2023,6.7,44,0.9,0.04,30.5,86.8,0,0,15,3.08,73.61,38,100.4,32.7,90.9,31.7,89.1,0.98,5.65,9.4,4.2,7.8,3.5,2023-07-02T10:59:00-07:00,251,12.1,5.4,7.8,3.5,238,14,3.4,7.6
13.26,0,az19,Paloma,1,2023-07-02T12:00:00Z,183,1200,2023,7.1,44.8,1,0.04,31,87.9,0,0,14,3.43,81.98,39.2,102.6,33.6,92.5,31.6,88.9,1.01,6.07,11,4.9,8.9,4,2023-07-02T11:26:00-07:00,237,15,6.7,8.9,4,239,16,3.8,8.5
13.16,0,az19,Paloma,1,2023-07-02T13:00:00Z,183,1300,2023,7.8,46.1,1.1,0.04,31.6,88.9,0,0,14,3.57,85.33,40.2,104.4,34.6,94.3,31.6,88.9,1.06,6.39,11.4,5.1,9.2,4.1,2023-07-02T12:52:00-07:00,215,14.1,6.3,9.2,4.1,226,17,3.9,8.7
13.13,0,az19,Paloma,1,2023-07-02T14:00:00Z,183,1400,2023,8,46.3,1.1,0.04,32,89.7,0,0,13,3.49,83.41,41.3,106.3,35.6,96.1,31.6,88.9,1.07,6.85,10.5,4.7,7.6,3.4,2023-07-02T13:01:00-07:00,221,14.3,6.4,7.6,3.4,249,19,3.3,7.4
13.09,0,az19,Paloma,1,2023-07-02T15:00:00Z,183,1500,2023,8.8,47.8,1,0.04,32.5,90.5,0,0,14,3.18,76,42.2,108,36.7,98.1,31.5,88.7,1.13,7.14,9.6,4.3,7.2,3.2,2023-07-02T14:01:50-07:00,247,12.3,5.5,7.2,3.2,245,19,3,6.7
13.07,0,az19,Paloma,1,2023-07-02T16:00:00Z,183,1600,2023,9.5,49.1,0.8,0.03,32.6,90.6,0,0,14,2.69,64.29,42.2,108,37.6,99.7,31.5,88.7,1.19,7.1,10.1,4.5,6.7,3,2023-07-02T15:28:20-07:00,254,11.9,5.3,6.7,3,256,15,2.9,6.5
13.09,0,az19,Paloma,1,2023-07-02T17:00:00Z,183,1700,2023,11.4,52.5,0.6,0.02,32.5,90.4,0,0,17,2.06,49.24,41.4,106.5,38.4,101.1,31.5,88.7,1.35,6.62,8.5,3.8,6,2.7,2023-07-02T16:17:40-07:00,262,10.5,4.7,6,2.7,251,17,2.6,5.8
13.14,0,az19,Paloma,1,2023-07-02T18:00:00Z,183,1800,2023,11.5,52.7,0.4,0.02,31.8,89.2,0,0,19,1.34,32.03,39.7,103.5,38.9,102,31.5,88.7,1.36,5.91,9.2,4.1,6.7,3,2023-07-02T17:31:10-07:00,248,11,4.9,6.7,3,242,13,2.9,6.5
13.05,0,az19,Paloma,1,2023-07-02T19:00:00Z,183,1900,2023,13.2,55.8,0.2,0.01,30.5,86.9,0,0,25,0.61,14.58,36.5,97.7,39,102.2,31.5,88.7,1.52,4.58,7.4,3.3,5.6,2.5,2023-07-02T18:42:20-07:00,255,9.4,4.2,5.6,2.5,247,11,2.5,5.6
12.95,0,az19,Paloma,1,2023-07-02T20:00:00Z,183,2000,2023,10.4,50.7,0.2,0.01,28.2,82.7,0,0,25,0.1,2.39,33,91.4,39,102.2,31.6,88.9,1.26,3.76,7.6,3.4,5.4,2.4,2023-07-02T19:34:30-07:00,251,8.9,4,5.4,2.4,239,10,2.3,5.1
12.91,0,az19,Paloma,1,2023-07-02T21:00:00Z,183,2100,2023,11,51.7,0.1,0,27,80.6,0,0,30,0,0,30.4,86.7,38.5,101.3,31.6,88.9,1.31,3.02,5.8,2.6,5.1,2.3,2023-07-02T20:32:40-07:00,232,6.3,2.8,5.1,2.3,226,7,2.3,5.1
12.87,0,az19,Paloma,1,2023-07-02T22:00:00Z,183,2200,2023,12.1,53.7,0.1,0,26.3,79.3,0,0,34,0,0,29.5,85.1,37.9,100.2,31.7,89.1,1.41,2.73,5.8,2.6,5.1,2.3,2023-07-02T21:52:00-07:00,221,6.9,3.1,5.1,2.3,218,7,2.3,5.1
12.84,0,az19,Paloma,1,2023-07-02T23:00:00Z,183,2300,2023,10.5,50.9,0.1,0,26.1,78.9,0,0,31,0,0,29.5,85.1,37.2,99,31.7,89.1,1.27,2.86,5.4,2.4,4.7,2.1,2023-07-02T22:18:10-07:00,208,6,2.7,4.7,2.1,208,8,2,4.5
12.99,0,az20,Mohave,1,2023-07-01T19:00:00Z,182,1900,2023,12.9,55.2,0.2,0.01,32.9,91.2,0,0,19,0.71,16.97,42.1,107.8,39.3,102.7,30.2,86.4,1.49,6.8,4.7,2.1,2.9,1.3,2023-07-01T18:03:00-07:00,33,7.2,3.2,3.1,1.4,333,27,1.2,2.7
12.93,0,az20,Mohave,1,2023-07-01T20:00:00Z,182,2000,2023,13.4,56.2,0.1,0,31.4,88.5,0,0,23,0.15,3.59,38.3,100.9,38.6,101.5,30.3,86.5,1.54,5.2,4.7,2.1,3.6,1.6,2023-07-01T19:11:30-07:00,331,5.4,2.4,3.6,1.6,319,8,1.6,3.6
12.89,0,az20,Mohave,1,2023-07-01T21:00:00Z,182,2100,2023,11.3,52.3,0.1,0,31.4,88.4,0,0,25,0,0,34.6,94.3,37.6,99.7,30.4,86.7,1.34,4.2,4.7,2.1,3.1,1.4,2023-07-01T20:46:20-07:00,244,4.9,2.2,2.9,1.3,288,26,1.2,2.7
12.86,0,az20,Mohave,1,2023-07-01T22:00:00Z,182,2200,2023,10.5,50.9,0.1,0,28.8,83.9,0,0,26,0,0,32.3,90.1,36.6,97.9,30.5,86.9,1.27,3.58,2.9,1.3,0.7,0.3,2023-07-01T21:17:20-07:00,71,3.1,1.4,0.7,0.3,55,11,0.3,0.7
12.83,0,az20,Mohave,1,2023-07-01T23:00:00Z,182,2300,2023,11.9,53.3,0.1,0,27,80.7,0,0,33,0,0,30.2,86.4,35.6,96.1,30.7,87.3,1.39,2.95,7.2,3.2,2,0.9,2023-07-01T22:46:30-07:00,145,8.3,3.7,2,0.9,153,36,0.6,1.3
12.82,0,az20,Mohave,1,2023-07-01T23:59:59Z,182,2400,2023,8.4,47.1,0.1,0,25.4,77.7,0,0,27,0,0,29.2,84.6,34.6,94.3,30.7,87.3,1.1,2.96,5.4,2.4,3.4,1.5,2023-07-01T23:39:00-07:00,108,6.3,2.8,3.4,1.5,91,28,1.3,2.9
12.78,0,az20,Mohave,1,2023-07-02T01:00:00Z,183,0100,2023,11,51.7,0.1,0,22.1,71.8,0,0,40,0,0,25.5,77.9,33.8,92.8,30.8,87.4,1.31,1.97,5.1,2.3,2.5,1.1,2023-07-02T00:51:10-07:00,264,5.6,2.5,2.5,1.1,191,52,0.5,1.1
12.76,0,az20,Mohave,1,2023-07-02T02:00:00Z,183,0200,2023,11.7,53.1,0,0,21.3,70.3,0,0,45,0,0,24.5,76.1,33,91.4,30.9,87.6,1.38,1.7,7.2,3.2,2.2,1,2023-07-02T01:59:30-07:00,323,9.8,4.4,2.5,1.1,121,42,0.7,1.6
12.74,0,az20,Mohave,1,2023-07-02T03:00:00Z,183,0300,2023,13.6,56.5,0,0,20.4,68.8,0,0,55,0,0,23.3,73.9,32.3,90.1,31,87.8,1.56,1.3,6.3,2.8,1.8,0.8,2023-07-02T02:00:10-07:00,325,6.9,3.1,1.8,0.8,333,45,0.4,0.9
12.73,0,az20,Mohave,1,2023-07-02T04:00:00Z,183,0400,2023,11.1,51.9,0,0,19.9,67.9,0,0,46,0,0,23.3,73.9,31.7,89.1,31,87.8,1.32,1.55,7.4,3.3,3.1,1.4,2023-07-02T03:26:00-07:00,152,8.7,3.9,3.1,1.4,143,54,0.6,1.3
12.71,0,az20,Mohave,1,2023-07-02T05:00:00Z,183,0500,2023,8.5,47.3,0.1,0,20.1,68.1,0,0,38,0,0,23.8,74.8,31.1,88,31.1,88,1.11,1.85,5.4,2.4,2.7,1.2,2023-07-02T04:59:00-07:00,113,5.8,2.6,2.7,1.2,81,31,1,2.2
12.71,0,az20,Mohave,1,2023-07-02T06:00:00Z,183,0600,2023,8.6,47.5,0.1,0,20.4,68.7,0,0,42,0.05,1.2,22.1,71.8,30.6,87.1,31.1,88,1.12,1.55,6.3,2.8,4.3,1.9,2023-07-02T05:15:10-07:00,116,6.9,3.1,4.3,1.9,143,55,1,2.2
12.77,0,az20,Mohave,1,2023-07-02T07:00:00Z,183,0700,2023,12.4,54.3,0.1,0,22.2,71.9,0,0,49,0.51,12.19,23.8,74.8,30.1,86.2,31.1,88,1.44,1.51,6.5,2.9,2.7,1.2,2023-07-02T06:15:40-07:00,181,7.2,3.2,2.7,1.2,237,66,0.2,0.4
13.05,0,az20,Mohave,1,2023-07-02T08:00:00Z,183,0800,2023,14.1,57.4,0.2,0.01,25.9,78.6,0,0,41,1.21,28.92,28.7,83.7,30,86,31,87.8,1.61,2.34,2.9,1.3,0.7,0.3,2023-07-02T07:15:10-07:00,48,3.4,1.5,0.7,0.3,25,9,0.3,0.7
13.56,0,az20,Mohave,1,2023-07-02T09:00:00Z,183,0900,2023,11.4,52.5,0.4,0.02,27.7,81.9,0,0,28,1.94,46.37,32.1,89.8,30.4,86.7,31,87.8,1.35,3.43,2.9,1.3,0.4,0.2,2023-07-02T08:58:50-07:00,327,3.1,1.4,0.4,0.2,322,15,0.2,0.4
13.69,0,az20,Mohave,1,2023-07-02T10:00:00Z,183,1000,2023,16.3,61.3,0.6,0.02,29.7,85.5,0,0,34,2.59,61.9,34.3,93.7,31.4,88.5,30.9,87.6,1.85,3.57,2.9,1.3,2.2,1,2023-07-02T09:21:40-07:00,0,3.6,1.6,2.2,1,3,12,1,2.2
13.58,0,az20,Mohave,1,2023-07-02T11:00:00Z,183,1100,2023,11.6,52.9,0.8,0.03,31,87.8,0,0,21,3.1,74.09,38,100.4,32.9,91.2,30.9,87.6,1.37,5.28,2.9,1.3,2.2,1,2023-07-02T10:26:50-07:00,311,3.4,1.5,2.2,1,323,21,0.9,2
13.3,0,az20,Mohave,1,2023-07-02T12:00:00Z,183,1200,2023,11.5,52.7,0.9,0.04,32.1,89.8,0,0,18,3.44,82.22,40.5,104.9,34.5,94.1,30.8,87.4,1.36,6.23,2.9,1.3,2,0.9,2023-07-02T11:26:20-07:00,304,3.6,1.6,2,0.9,301,16,0.9,2
13.05,0,az20,Mohave,1,2023-07-02T13:00:00Z,183,1300,2023,10.3,50.5,1,0.04,33,91.5,0,0,14,3.58,85.56,43.2,109.8,36.2,97.2,30.8,87.4,1.25,7.48,2.9,1.3,1.6,0.7,2023-07-02T12:32:10-07:00,326,3.6,1.6,1.6,0.7,318,37,0.5,1.1
13.04,0,az20,Mohave,1,2023-07-02T14:00:00Z,183,1400,2023,10.5,50.9,0.9,0.04,33.7,92.7,0,0,13,3.5,83.65,45.4,113.7,37.7,99.9,30.7,87.3,1.27,8.54,0.7,0.3,0,0,2023-07-02T13:29:40-07:00,261,2,0.9,0,0,264,3,0,0
13.02,0,az20,Mohave,1,2023-07-02T15:00:00Z,183,1500,2023,16.9,62.5,0.9,0.03,34,93.1,0,0,22,3.21,76.72,43.2,109.8,39.1,102.4,30.7,87.3,1.93,6.83,6,2.7,3.4,1.5,2023-07-02T14:54:20-07:00,169,7.2,3.2,3.4,1.5,160,17,1.4,3.1
13,0,az20,Mohave,1,2023-07-02T16:00:00Z,183,1600,2023,17.1,62.8,0.8,0.03,33.9,93,0,0,23,2.74,65.49,42.8,109,40,104,30.7,87.3,1.95,6.59,6.5,2.9,4,1.8,2023-07-02T15:21:50-07:00,162,8.1,3.6,4,1.8,160,16,1.8,4
12.98,0,az20,Mohave,1,2023-07-02T17:00:00Z,183,1700,2023,15.8,60.5,0.6,0.02,33.6,92.5,0,0,22,2.13,50.91,42.6,108.7,40.4,104.7,30.7,87.3,1.8,6.67,6.7,3,3.8,1.7,2023-07-02T16:49:30-07:00,167,7.8,3.5,3.8,1.7,160,24,1.5,3.4
13.02,0,az20,Mohave,1,2023-07-02T18:00:00Z,183,1800,2023,19.2,66.5,0.4,0.01,34,93.1,0,0,27,1.41,33.7,42,107.6,40.5,104.9,30.7,87.3,2.22,5.99,5.4,2.4,2.9,1.3,2023-07-02T17:10:40-07:00,92,6,2.7,2.9,1.3,142,33,1.1,2.5
13.01,0,az20,Mohave,1,2023-07-02T19:00:00Z,183,1900,2023,18,64.3,0.2,0.01,32,89.6,0,0,31,0.68,16.25,38.1,100.6,40.2,104.4,30.8,87.4,2.06,4.64,6,2.7,4.7,2.1,2023-07-02T18:04:20-07:00,158,7.4,3.3,4.7,2.1,161,15,2,4.5
12.93,0,az20,Mohave,1,2023-07-02T20:00:00Z,183,2000,2023,15.2,59.4,0.1,0,31,87.7,0,0,28,0.14,3.35,36.9,98.4,39.4,102.9,30.9,87.6,1.73,4.52,5.1,2.3,3.8,1.7,2023-07-02T19:00:20-07:00,176,5.4,2.4,3.8,1.7,176,16,1.6,3.6
12.9,0,az20,Mohave,1,2023-07-02T21:00:00Z,183,2100,2023,13.5,56.3,0.1,0,30.2,86.4,0,0,31,0,0,33.1,91.6,38.4,101.1,31,87.8,1.55,3.5,5.6,2.5,3.8,1.7,2023-07-02T20:38:50-07:00,224,5.6,2.5,3.8,1.7,217,13,1.6,3.6
12.87,0,az20,Mohave,1,2023-07-02T22:00:00Z,183,2200,2023,10.1,50.3,0.1,0,30.3,86.6,0,0,24,0,0,33.8,92.8,37.3,99.1,31.1,88,1.24,4.03,4.7,2.1,2.2,1,2023-07-02T21:54:40-07:00,137,5.4,2.4,2.2,1,129,27,0.9,2
12.84,0,az20,Mohave,1,2023-07-02T23:00:00Z,183,2300,2023,9.7,49.4,0.1,0,29.1,84.3,0,0,25,0,0,32.6,90.7,36.3,97.3,31.2,88.2,1.2,3.72,7.2,3.2,4.5,2,2023-07-02T22:52:00-07:00,121,9.6,4.3,4.5,2,113,14,2,4.5
